doc_id,domain,title,date_published,collection,tags,url,summary
haiyan-google_1-11_w16(1),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w16(10),deseretnews.com,LDS Church continues to aid in recovery efforts following Typhoon ...,3/3/2014,haiyan,google,http://www.deseretnews.com/article/865597766/Typhoon-Haiyan-recovery.html?pg=all,"Three months after <b>Typhoon Haiyan</b> struck the Philippines, recovery is underway. <br> ... By Sarah Jane Weaver, Church <b>News</b> staff writer. Published: Monday, March&nbsp;..."
haiyan-google_1-11_w16(2),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w16(3),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w16(4),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w16(5),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_1-11_w16(6),topics.nytimes.com,Typhoon Haiyan (2013) - The New York Times,,haiyan,google,http://topics.nytimes.com/top/reference/timestopics/subjects/t/typhoon_haiyan_2013/,<b>News</b> about <b>Typhoon Haiyan</b> (2013). Commentary and archival information <br> about <b>Typhoon Haiyan</b> (2013) from The New York Times.
haiyan-google_1-11_w16(7),aljazeera.com,One hundred days since Typhoon Haiyan - Features - Al Jazeera ...,,haiyan,google,http://www.aljazeera.com/indepth/features/2014/02/one-hundred-days-since-typhoon-haiyan-20142188436327673.html,Email <b>Article</b>. Print <b>Article</b>. Share <b>article</b>. Send Feedback. Two members of Girlie <br> and Berna-Mae&#39;s family were killed in <b>Typhoon Haiyan</b> [Kim Nguyen/Al Jazeera].
haiyan-google_1-11_w16(8),cnn.com,Prince Charles arranges mass vaccination for Typhoon Haiyan victims,2014-03-26T06:44:06Z,haiyan,google,http://www.cnn.com/2014/03/26/world/asia/philippines-prince-charles-measles-vaccination/,"The virus has ravaged the country since <b>Typhoon Haiyan</b> -- known as Yolanda in <br> the Philippines -- hit on November 8 last year, ... Part of complete <b>coverage</b> on."
haiyan-google_1-11_w16(9),abc.net.au,Typhoon Haiyan: hundreds unburied after Philippines storm ...,,haiyan,google,http://www.abc.net.au/news/2013-12-28/phils-typhoon-corpses/5177392,Residents say more than 1000 victims of Super <b>Typhoon Haiyan</b> lie unburied <br> seven ... Australia Network <b>News</b> ... Retrieving the dead after Philippines typhoon<br> &nbsp;...
haiyan-google_1-11_w17(1),foxnews.com,"Typhoon Haiyan deaths in Philippines passes 6,000 | Fox News",2013-12-13T09:22-05:00,haiyan,google,http://www.foxnews.com/world/2013/12/13/typhoon-haiyan-deaths-in-philippines-passes-6000/,"The death toll from <b>Typhoon Haiyan</b> that struck the central Philippines on Nov. 8 <br> has passed 6000 with nearly 1800 people missing, officials said Friday."
haiyan-google_1-11_w17(10),abc.net.au,Typhoon Haiyan: hundreds unburied after Philippines storm ...,,haiyan,google,http://www.abc.net.au/news/2013-12-28/phils-typhoon-corpses/5177392,Residents say more than 1000 victims of Super <b>Typhoon Haiyan</b> lie unburied <br> seven ... Australia Network <b>News</b> ... Retrieving the dead after Philippines typhoon<br> &nbsp;...
haiyan-google_1-11_w17(2),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w17(3),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w17(4),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w17(5),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w17(6),cbc.ca,Typhoon Haiyan creates testing ground for crisis mappers - World ...,,haiyan,google,http://www.cbc.ca/news/world/typhoon-haiyan-creates-testing-ground-for-crisis-mappers-1.2462119,"By Amber Hildebrandt, CBC <b>News</b> Posted: Dec 18, 2013 5:00 AM ET Last <br> Updated: Dec ... A month after <b>Typhoon Haiyan</b>, signs of progress in the hard-hit <br> Leyte&nbsp;..."
haiyan-google_1-11_w17(7),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_1-11_w17(8),aljazeera.com,One hundred days since Typhoon Haiyan - Features - Al Jazeera ...,,haiyan,google,http://www.aljazeera.com/indepth/features/2014/02/one-hundred-days-since-typhoon-haiyan-20142188436327673.html,Email <b>Article</b>. Print <b>Article</b>. Share <b>article</b>. Send Feedback. Two members of Girlie <br> and Berna-Mae&#39;s family were killed in <b>Typhoon Haiyan</b> [Kim Nguyen/Al Jazeera].
haiyan-google_1-11_w17(9),cnn.com,Prince Charles arranges mass vaccination for Typhoon Haiyan victims,2014-03-26T06:44:06Z,haiyan,google,http://www.cnn.com/2014/03/26/world/asia/philippines-prince-charles-measles-vaccination/,"The virus has ravaged the country since <b>Typhoon Haiyan</b> -- known as Yolanda in <br> the Philippines -- hit on November 8 last year, ... Part of complete <b>coverage</b> on."
haiyan-google_1-11_w18(1),foxnews.com,"Typhoon Haiyan deaths in Philippines passes 6,000 | Fox News",2013-12-13T09:22-05:00,haiyan,google,http://www.foxnews.com/world/2013/12/13/typhoon-haiyan-deaths-in-philippines-passes-6000/,"The death toll from <b>Typhoon Haiyan</b> that struck the central Philippines on Nov. 8 <br> has passed 6000 with nearly 1800 people missing, officials said Friday."
haiyan-google_1-11_w18(10),aljazeera.com,One hundred days since Typhoon Haiyan - Features - Al Jazeera ...,,haiyan,google,http://www.aljazeera.com/indepth/features/2014/02/one-hundred-days-since-typhoon-haiyan-20142188436327673.html,Email <b>Article</b>. Print <b>Article</b>. Share <b>article</b>. Send Feedback. Two members of Girlie <br> and Berna-Mae&#39;s family were killed in <b>Typhoon Haiyan</b> [Kim Nguyen/Al Jazeera].
haiyan-google_1-11_w18(2),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w18(3),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w18(4),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w18(5),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w18(6),cbc.ca,Typhoon Haiyan creates testing ground for crisis mappers - World ...,,haiyan,google,http://www.cbc.ca/news/world/typhoon-haiyan-creates-testing-ground-for-crisis-mappers-1.2462119,"By Amber Hildebrandt, CBC <b>News</b> Posted: Dec 18, 2013 5:00 AM ET Last <br> Updated: Dec ... A month after <b>Typhoon Haiyan</b>, signs of progress in the hard-hit <br> Leyte&nbsp;..."
haiyan-google_1-11_w18(7),cnn.com,Typhoon Haiyan: Death toll rising month after storm hits Philippines ...,2013-12-09T03:42:23Z,haiyan,google,http://www.cnn.com/2013/12/08/us/typhoon-haiyan-one-month/,"One month after <b>Typhoon Haiyan</b> tore through six Philippine islands, the death <br> toll stands at 5924 and 1779 people are still missing, according to government&nbsp;..."
haiyan-google_1-11_w18(8),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_1-11_w18(9),icrc.org,Philippines: Greater support needed for Typhoon Haiyan survivors ...,,haiyan,google,http://www.icrc.org/eng/resources/documents/news-release/2013/12-06-philippines-typhoon-haiyan-funding.htm,"06-12-2013 <b>News</b> Release 13/219. Manila / Geneva - One month after <b>Typhoon</b> <br> <b>Haiyan</b> slammed into the Philippines, the International Red Cross and Red&nbsp;..."
haiyan-google_1-11_w19(1),foxnews.com,"Typhoon Haiyan deaths in Philippines passes 6,000 | Fox News",2013-12-13T09:22-05:00,haiyan,google,http://www.foxnews.com/world/2013/12/13/typhoon-haiyan-deaths-in-philippines-passes-6000/,"The death toll from <b>Typhoon Haiyan</b> that struck the central Philippines on Nov. 8 <br> has passed 6000 with nearly 1800 people missing, officials said Friday."
haiyan-google_1-11_w19(10),topics.nytimes.com,Typhoon Haiyan (2013) - The New York Times,,haiyan,google,http://topics.nytimes.com/top/reference/timestopics/subjects/t/typhoon_haiyan_2013/,<b>News</b> about <b>Typhoon Haiyan</b> (2013). Commentary and archival information <br> about <b>Typhoon Haiyan</b> (2013) from The New York Times.
haiyan-google_1-11_w19(2),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w19(3),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w19(4),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w19(5),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w19(6),cbc.ca,Typhoon Haiyan creates testing ground for crisis mappers - World ...,,haiyan,google,http://www.cbc.ca/news/world/typhoon-haiyan-creates-testing-ground-for-crisis-mappers-1.2462119,"By Amber Hildebrandt, CBC <b>News</b> Posted: Dec 18, 2013 5:00 AM ET Last <br> Updated: Dec ... A month after <b>Typhoon Haiyan</b>, signs of progress in the hard-hit <br> Leyte&nbsp;..."
haiyan-google_1-11_w19(7),cnn.com,Typhoon Haiyan: Death toll rising month after storm hits Philippines ...,2013-12-09T03:42:23Z,haiyan,google,http://www.cnn.com/2013/12/08/us/typhoon-haiyan-one-month/,"One month after <b>Typhoon Haiyan</b> tore through six Philippine islands, the death <br> toll stands at 5924 and 1779 people are still missing, according to government&nbsp;..."
haiyan-google_1-11_w19(8),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_1-11_w19(9),icrc.org,Philippines: Greater support needed for Typhoon Haiyan survivors ...,,haiyan,google,http://www.icrc.org/eng/resources/documents/news-release/2013/12-06-philippines-typhoon-haiyan-funding.htm,"06-12-2013 <b>News</b> Release 13/219. Manila / Geneva - One month after <b>Typhoon</b> <br> <b>Haiyan</b> slammed into the Philippines, the International Red Cross and Red&nbsp;..."
haiyan-google_1-11_w20(1),foxnews.com,"Typhoon Haiyan deaths in Philippines passes 6,000 | Fox News",2013-12-13T09:22-05:00,haiyan,google,http://www.foxnews.com/world/2013/12/13/typhoon-haiyan-deaths-in-philippines-passes-6000/,"The death toll from <b>Typhoon Haiyan</b> that struck the central Philippines on Nov. 8 <br> has passed 6000 with nearly 1800 people missing, officials said Friday."
haiyan-google_1-11_w20(10),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_1-11_w20(2),online.wsj.com,Typhoon Haiyan: How a Catastrophe Unfolded - WSJ.com,2013-11-27T01:02:00.000Z,haiyan,google,http://online.wsj.com/news/articles/SB10001424052702304465604579217671422015220,"What resonated from the <b>news coverage</b> this time was <b>Haiyan&#39;s</b> label as a &quot;<br> <b>supertyphoon</b>.&quot; They also heard the words &quot;storm surge,&quot; but no one around them<br> &nbsp;..."
haiyan-google_1-11_w20(3),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w20(4),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w20(5),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w20(6),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w20(7),telegraph.co.uk,"Typhoon Haiyan: Philippines death toll rises above 5,200 - Telegraph",11/23/2013,haiyan,google,http://www.telegraph.co.uk/news/worldnews/asia/philippines/10469656/Typhoon-Haiyan-Philippines-death-toll-rises-above-5200.html,"The death toll from <b>Typhoon Haiyan</b> has risen above 5,200, making it one of the <br> ... told a <b>news</b> conference at UN headquarters after a trip to the Philippines."
haiyan-google_1-11_w20(8),cbc.ca,Typhoon Haiyan creates testing ground for crisis mappers - World ...,,haiyan,google,http://www.cbc.ca/news/world/typhoon-haiyan-creates-testing-ground-for-crisis-mappers-1.2462119,"By Amber Hildebrandt, CBC <b>News</b> Posted: Dec 18, 2013 5:00 AM ET Last <br> Updated: Dec ... A month after <b>Typhoon Haiyan</b>, signs of progress in the hard-hit <br> Leyte&nbsp;..."
haiyan-google_1-11_w20(9),cnn.com,Typhoon Haiyan: Death toll rising month after storm hits Philippines ...,2013-12-09T03:42:23Z,haiyan,google,http://www.cnn.com/2013/12/08/us/typhoon-haiyan-one-month/,"One month after <b>Typhoon Haiyan</b> tore through six Philippine islands, the death <br> toll stands at 5924 and 1779 people are still missing, according to government&nbsp;..."
haiyan-google_1-11_w21(1),nbcnews.com,Typhoon Haiyan: A crisis by the numbers - NBC News,,haiyan,google,http://www.nbcnews.com/news/other/typhoon-haiyan-crisis-numbers-f2D11609327,Kevin Frayer / Getty ImagesPhilippines rescue workers search for bodies in the <br> rubble in Tacloban on Saturday.More than a week after one of the most powerful.
haiyan-google_1-11_w21(10),cbc.ca,Typhoon Haiyan creates testing ground for crisis mappers - World ...,,haiyan,google,http://www.cbc.ca/news/world/typhoon-haiyan-creates-testing-ground-for-crisis-mappers-1.2462119,"By Amber Hildebrandt, CBC <b>News</b> Posted: Dec 18, 2013 5:00 AM ET Last <br> Updated: Dec ... A month after <b>Typhoon Haiyan</b>, signs of progress in the hard-hit <br> Leyte&nbsp;..."
haiyan-google_1-11_w21(2),foxnews.com,"Typhoon Haiyan deaths in Philippines passes 6,000 | Fox News",2013-12-13T09:22-05:00,haiyan,google,http://www.foxnews.com/world/2013/12/13/typhoon-haiyan-deaths-in-philippines-passes-6000/,"The death toll from <b>Typhoon Haiyan</b> that struck the central Philippines on Nov. 8 <br> has passed 6000 with nearly 1800 people missing, officials said Friday."
haiyan-google_1-11_w21(3),online.wsj.com,Typhoon Haiyan: How a Catastrophe Unfolded - WSJ.com,2013-11-27T01:02:00.000Z,haiyan,google,http://online.wsj.com/news/articles/SB10001424052702304465604579217671422015220,"What resonated from the <b>news coverage</b> this time was <b>Haiyan&#39;s</b> label as a &quot;<br> <b>supertyphoon</b>.&quot; They also heard the words &quot;storm surge,&quot; but no one around them<br> &nbsp;..."
haiyan-google_1-11_w21(4),redcross.org,Global Red Cross Response Effort Underway in Wake of Typhoon,,haiyan,google,http://www.redcross.org/news/article/Red-Cross-Sends-Support-to-Philippines-for-Typhoon-Response,"... months on, the global Red Cross network continues to help families rebuild <br> and rebound from <b>Typhoon Haiyan</b>. ... Posted March 05, 2014 , Updated <b>article</b>."
haiyan-google_1-11_w21(5),ifrc.org,Typhoon Haiyan - IFRC,,haiyan,google,http://www.ifrc.org/typhoon-haiyan,"<b>News</b> and media ... Webstories, galleries and videos of the <b>Typhoon Haiyan</b> <br> operation in the ... <b>Typhoon Haiyan</b> – 100 days on: hopes and fears for the future."
haiyan-google_1-11_w21(6),theguardian.com,Typhoon Haiyan: an aid worker&apos;s diary of a disaster | World news ...,2013-12-21T18:06EST,haiyan,google,http://www.theguardian.com/world/2013/dec/22/typhoon-haiyan-philippines-aid-workers-diary-of-disaster,"When <b>typhoon Haiyan</b> hit the Philippines early last month, she was among the <br> first ... On the way to the Geneva office, I check the <b>news</b>, but there&#39;s not much&nbsp;..."
haiyan-google_1-11_w21(7),voanews.com,Philippines Coconut Industry Struggles to Recover after Typhoon ...,,haiyan,google,http://www.voanews.com/content/philippines-coconut-industry-struggles-to-recover-after-typhon-haiyan/1866180.html,"Last December, <b>Typhoon Haiyan&#39;s</b> destructive winds devastated the Philippines. <br> ... Non-Confrontational Approach in Venezuela Means Less Media <b>Coverage</b>."
haiyan-google_1-11_w21(8),mirror.co.uk,"Typhoon Haiyan - News, views, gossip, pictures, video - Mirror Online",,haiyan,google,http://www.mirror.co.uk/all-about/typhoon%20haiyan,<b>Typhoon Haiyan</b> left thousands dead in The Philippines after it struck on 7 <br> November 2013. The category five super storm - believed to the biggest storm <br> ever to&nbsp;...
haiyan-google_1-11_w21(9),telegraph.co.uk,"Typhoon Haiyan: Philippines death toll rises above 5,200 - Telegraph",11/23/2013,haiyan,google,http://www.telegraph.co.uk/news/worldnews/asia/philippines/10469656/Typhoon-Haiyan-Philippines-death-toll-rises-above-5200.html,"The death toll from <b>Typhoon Haiyan</b> has risen above 5,200, making it one of the <br> ... told a <b>news</b> conference at UN headquarters after a trip to the Philippines."
haiyan-google_11-21(1),cnn.com,Typhoon Haiyan: Death toll rising month after storm hits Philippines ...,2013-12-09T03:42:23Z,haiyan,google,http://www.cnn.com/2013/12/08/us/typhoon-haiyan-one-month/,"One month after <b>Typhoon Haiyan</b> tore through six Philippine islands, the death <br> toll stands at 5924 and 1779 people are still missing, according to government&nbsp;..."
haiyan-google_11-21(10),news.com.au,"Four weeks after typhoon Haiyan, it is mostly the survivors helping ...",,haiyan,google,http://www.news.com.au/world/four-weeks-after-typhoon-haiyan-it-is-mostly-the-survivors-helping-recovery-efforts-off-the-ground/story-fndir2ev-1226773943544,"World <b>News</b> ... Survivors of Super <b>Typhoon Haiyan</b> march during a religious <br> procession in Tolosa on the eastern Philippine island of ... <b>Typhoon Haiyan</b> <br> survivors ride motorbikes through the ruins of the destroyed town of Guiuan, <br> Philippines."
haiyan-google_11-21(2),abcnews.go.com,Typhoon Haiyan Videos and Video Clips - ABC News,,haiyan,google,http://abcnews.go.com/topics/news/disasters/typhoon-yolanda.htm?mediatype=Video,Watch <b>Typhoon Haiyan</b> breaking <b>news</b> videos. Browse latest&nbsp;...
haiyan-google_11-21(3),undp.org,Typhoon Haiyan in the Philippines | UNDP,,haiyan,google,http://www.undp.org/content/undp/en/home/ourwork/crisispreventionandrecovery/projects_initiatives/Typhoon-Yolanda-Philippines.html,"Before and After: One hundred days after the typhoon, children&#39;s voices and <br> smiles returned to the halls of ... Locally known as Yolanda, <b>Typhoon Haiyan</b> <br> made landfall on 8 November in the Philippines&#39; Eastern Samar province. ... <br> Latest <b>news</b>."
haiyan-google_11-21(4),icrc.org,Philippines: Greater support needed for Typhoon Haiyan survivors ...,,haiyan,google,http://www.icrc.org/eng/resources/documents/news-release/2013/12-06-philippines-typhoon-haiyan-funding.htm,"06-12-2013 <b>News</b> Release 13/219. Manila / Geneva - One month after <b>Typhoon</b> <br> <b>Haiyan</b> slammed into the Philippines, the International Red Cross and Red&nbsp;..."
haiyan-google_11-21(5),cbsnews.com,Typhoon Haiyan safe haven helped protect neighborhood&apos;s ...,"November 16, 2013, 11:07 AM",haiyan,google,http://www.cbsnews.com/news/typhoon-haiyan-safe-haven-helped-protect-neighborhoods-residents-in-philippines/,"<b>Typhoon Haiyan</b> safe haven helped protect neighborhood&#39;s residents in <br> Philippines ... CBS <b>News</b>&#39; Seth Doane reports from the disaster zone that, with <br> each&nbsp;..."
haiyan-google_11-21(6),news.yahoo.com,Eyewitness video shows moment wave from Typhoon Haiyan hit ...,2013-11-18T12:14:51Z,haiyan,google,http://news.yahoo.com/typhoon-haiyan-wave-video-201443813.html,"From Yahoo <b>News</b>: New footage shows just how powerful the devastating storm <br> was ... More than a week after <b>Typhoon Haiyan</b> hit the Philippines, a new video&nbsp;..."
haiyan-google_11-21(7),google.org,Google Crisis Response,,haiyan,google,http://www.google.org/crisisresponse/2013-yolanda.html,"<b>News</b>. This page is no longer being actively updated (Nov. 26, 2013). ... <b>Typhoon</b> <br> Yolanda (<b>Haiyan</b>) is a storm that has caused widespread destruction in the&nbsp;..."
haiyan-google_11-21(8),un.org,United Nations News Centre - Typhoon Haiyan: UN agency donates ...,,haiyan,google,http://www.un.org/apps/news/story.asp?NewsID=46547&Cr=haiyan&Cr1=,"With all manner of aid beginning to make its way to victims of <b>Typhoon Haiyan</b>, <br> the United Nations telecommunications agency has today stepped in to provide&nbsp;..."
haiyan-google_11-21(9),learningenglish.voanews.com,Are Rising Temperatures to Blame for Typhoon Haiyan?,,haiyan,google,http://learningenglish.voanews.com/content/are-rising-temperatures-to-blame-for-typhoon-haiyan/1791254.html,"... for <b>Typhoon Haiyan</b>? From VOA Learning English, this is In the <b>News</b>. ... A <br> rainbow appears above <b>Typhoon Haiyan</b> survivors at the Tacloban airport. Tweet<br> &nbsp;..."
haiyan-google_11-21_w17(1),abc.net.au,Typhoon Haiyan: hundreds unburied after Philippines storm ...,,haiyan,google,http://www.abc.net.au/news/2013-12-28/phils-typhoon-corpses/5177392,Residents say more than 1000 victims of Super <b>Typhoon Haiyan</b> lie unburied <br> seven ... Australia Network <b>News</b> ... Retrieving the dead after Philippines typhoon<br> &nbsp;...
haiyan-google_11-21_w17(10),ifrc.org,Getting children back to school after Typhoon Haiyan - IFRC,,haiyan,google,http://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/getting-children-back-to-school-after-typhoon-haiyan-64348/,"When <b>Typhoon Haiyan</b> struck the Visayas region of central Philippines, the Red <br> Cross Society of China was quick to reach out to affected communities."
